Transaction_ID,Cardholder_Name,Age,Gender,Transaction_Amount,Merchant_Name,Merchant_Category,City,Transaction_Time,International_Transaction,Card_Present,Failed_Attempts,Fraud
TXN1855,Kristen Hansen,33,Male,1647.88,Maynard-Bradshaw,Entertainment,Bangalore,23-10-2025 20:28,0,1,4,1
TXN1856,Emily Martin,34,Female,4091.1,"White, Olson and Potter",Fuel,Mumbai,19-02-2026 14:10,0,1,5,1
TXN1857,Elizabeth Moore,21,Male,4851.47,Ponce-Vasquez,Food,Delhi,24-02-2026 15:09,0,0,2,0
TXN1858,Brittney Young,55,Male,666.95,Cross-Parker,Online Shopping,Delhi,07-01-2026 07:11,0,0,2,0
TXN1859,Holly Thomas,45,Male,2458.92,"Reed, Michael and Lopez",Fashion,Mumbai,04-09-2025 02:25,1,0,5,1
TXN1860,Jorge Doyle,49,Female,4636.35,Tucker PLC,Electronics,Mumbai,19-10-2025 05:33,1,1,5,1
TXN1861,Samuel Christian,23,Female,1879,Lane Group,Travel,Mumbai,28-01-2026 18:38,1,0,2,0
TXN1862,Eric Barron,29,Male,2788.36,Brown-Leon,Online Shopping,Bangalore,24-07-2025 22:49,0,1,0,0
TXN1863,Lindsay Patterson,58,Female,1270.7,Brown Inc,Electronics,Mumbai,06-10-2025 08:02,1,1,5,1
TXN1864,Gina Griffin,21,Male,13.26,Edwards-Larson,Electronics,Delhi,31-12-2025 17:51,0,1,0,0
TXN1865,Christopher Savage,37,Male,1888.89,Watkins-Palmer,Electronics,Mumbai,04-06-2025 06:05,1,0,0,0
TXN1866,Amy Carr,18,Male,1762.58,"Baird, Barnes and Wade",Electronics,Gurgaon,07-08-2025 03:43,0,0,1,0
TXN1867,Christopher Thomas,44,Female,209.9,"Ho, Martin and Reid",Online Shopping,Gurgaon,14-11-2025 20:33,1,0,2,0
TXN1868,Dalton Hunter,43,Female,3931.21,"Ashley, Willis and George",Food,Gurgaon,11-08-2025 21:04,1,1,0,1
TXN1869,Michael Bautista,45,Male,3805.27,Sanchez and Sons,Entertainment,Mumbai,08-08-2025 05:39,1,1,5,1
TXN1870,James Leon,35,Male,2569.48,"Stokes, Edwards and Andrade",Electronics,Bangalore,25-07-2025 21:28,1,1,1,0
TXN1871,Zachary Williams,46,Male,3543.53,"Johnson, Rodriguez and Lawrence",Grocery,Chennai,03-06-2025 14:58,0,0,4,1
TXN1872,Tammy Charles,47,Male,1030.2,Garcia Ltd,Entertainment,Chennai,13-03-2026 11:01,0,1,2,0
TXN1873,Kathy Robinson,69,Female,3353.46,"Johnson, Gill and Jones",Healthcare,Delhi,08-11-2025 17:57,0,1,4,1
TXN1874,Bridget Ramsey,40,Female,3135.35,"Copeland, Davis and Jones",Fashion,Pune,28-06-2025 08:32,1,1,5,1
TXN1875,Jennifer Jackson,64,Female,811.79,"Hall, Young and Mcconnell",Entertainment,Mumbai,22-09-2025 17:07,1,1,0,0
TXN1876,Michael Green,49,Male,257.58,Howell-Bailey,Healthcare,Pune,12-09-2025 13:44,1,1,0,0
TXN1877,Christine Bush,25,Female,1412.44,Hoffman-Flores,Healthcare,Chennai,29-10-2025 16:40,1,0,2,0
TXN1878,Victoria Anderson,57,Male,1007.21,Richmond-Chen,Food,Gurgaon,19-12-2025 20:58,0,0,0,0
TXN1879,Mary Hudson DDS,50,Male,1192.3,Perez-Beck,Online Shopping,Gurgaon,28-09-2025 07:20,1,0,5,1
TXN1880,Bruce Wilson,39,Male,340.16,Evans Inc,Entertainment,Chennai,27-10-2025 08:47,0,0,0,0
TXN1881,John Rush,66,Male,1179.78,Nelson-Shepard,Fuel,Pune,19-12-2025 03:52,1,0,4,1
TXN1882,Courtney Johnson,68,Male,1475.94,"Thompson, Dalton and Robinson",Fashion,Mumbai,23-01-2026 09:02,1,0,3,0
TXN1883,Kevin Gomez,34,Male,3270.38,Smith LLC,Entertainment,Gurgaon,04-11-2025 22:13,1,0,1,1
TXN1884,Molly Calderon,55,Male,4736.34,Douglas PLC,Fuel,Gurgaon,06-09-2025 00:19,0,0,1,0
TXN1885,Lori Bowman,66,Female,1415.26,Tyler-Mendoza,Food,Delhi,10-03-2026 14:49,0,0,1,0
TXN1886,Robert King,49,Male,2719.68,Clark PLC,Healthcare,Mumbai,21-09-2025 04:41,0,0,5,1
TXN1887,Elizabeth Ross,36,Male,1566.28,Gallagher-Woodward,Fashion,Gurgaon,17-05-2025 14:01,1,1,2,0
TXN1888,Sarah Parker,45,Female,1312.63,Williams Ltd,Food,Pune,09-10-2025 12:01,0,0,0,0
TXN1889,Grace Townsend,29,Male,936.81,Allen-Vasquez,Online Shopping,Bangalore,11-10-2025 10:37,1,1,5,1
TXN1890,Charlotte Bryant,61,Female,832.78,Oneill Inc,Food,Pune,04-11-2025 16:10,0,1,5,1
TXN1891,Tina Hall,62,Female,2239.11,Ramos Inc,Grocery,Bangalore,22-07-2025 00:43,0,1,5,1
TXN1892,Jeanne Harris,59,Male,4524.78,Perkins-Ward,Online Shopping,Delhi,12-05-2025 18:22,1,1,2,1
TXN1893,Isaac Quinn,41,Male,4088.87,"Leach, Edwards and Richmond",Online Shopping,Bangalore,28-07-2025 11:52,1,1,2,1
TXN1894,George Daniel,29,Female,4326.16,"Cabrera, Meyer and Conley",Fuel,Mumbai,24-03-2026 13:07,1,1,1,1
TXN1895,Paul Brooks,37,Female,3789.75,"Williams, Romero and Peterson",Grocery,Gurgaon,26-12-2025 04:53,0,1,0,0
TXN1896,Linda Grant DVM,42,Male,3651.26,Steele-Schwartz,Entertainment,Chennai,09-12-2025 07:52,0,0,3,0
TXN1897,Steven Collins,39,Female,874.98,"Buchanan, Santiago and Parker",Entertainment,Bangalore,17-07-2025 12:43,0,1,1,0
TXN1898,Sherry Whitehead,63,Male,2984.45,Hudson-Bishop,Fashion,Delhi,09-07-2025 07:17,1,1,0,0
TXN1899,Zachary Casey,22,Male,1782.11,Lowe PLC,Online Shopping,Mumbai,09-05-2025 11:57,1,1,3,0
TXN1900,Joanne Garcia,44,Female,4658.46,Gardner Group,Food,Pune,22-09-2025 06:01,1,0,2,1
TXN1901,Christine Wall,57,Male,2003.6,"Rodriguez, Sampson and Potter",Fuel,Chennai,27-05-2025 07:52,0,0,2,0
TXN1902,Brenda Powell,22,Male,502.7,Shah Inc,Fashion,Mumbai,07-11-2025 05:04,0,0,2,0
TXN1903,Alexander Montgomery,62,Male,2929.54,Krueger Group,Healthcare,Mumbai,22-10-2025 18:42,0,0,1,0
TXN1904,Rebekah Christensen,18,Male,3501.53,Dunn Ltd,Fuel,Pune,04-07-2025 17:13,0,0,3,0
TXN1905,Katherine Whitaker,29,Female,4366.81,Davis-Ortiz,Healthcare,Pune,14-10-2025 19:47,1,1,3,1
TXN1906,Sharon Case MD,47,Female,1305.76,Washington Group,Fuel,Mumbai,26-09-2025 06:45,1,1,1,0
TXN1907,Charles Colon,48,Male,273.3,Wilson LLC,Travel,Delhi,21-02-2026 02:46,1,1,5,1
TXN1908,William Villa,57,Male,4947.26,"Castillo, Morse and Thompson",Online Shopping,Bangalore,20-06-2025 17:47,1,0,1,1
TXN1909,Vanessa Howard,38,Female,3728.45,White-Ryan,Electronics,Chennai,15-04-2026 22:06,1,1,4,1
TXN1910,Carrie Stevenson,33,Male,1819.17,"Harris, Clark and Harper",Grocery,Chennai,13-11-2025 11:24,0,1,5,1
TXN1911,Emily Diaz,43,Male,788.62,Stewart-Harmon,Healthcare,Bangalore,22-11-2025 10:53,1,0,5,1
TXN1912,Michelle Le,62,Female,4206.13,"Joseph, Smith and Santiago",Food,Bangalore,23-04-2026 13:33,1,1,4,1
TXN1913,Scott Vargas,32,Female,4119.88,"Barker, Henry and Thompson",Travel,Gurgaon,28-07-2025 14:52,1,0,4,1
TXN1914,Elizabeth Page,52,Female,93.61,Thomas-Nguyen,Healthcare,Bangalore,22-10-2025 05:43,1,1,0,0
TXN1915,Richard Hernandez,40,Female,2662.55,"Hayes, Diaz and Hobbs",Travel,Pune,11-04-2026 13:36,0,0,1,0
TXN1916,Heather Molina,37,Male,1256.36,Roberts-Bates,Fashion,Mumbai,09-03-2026 10:23,1,1,3,0
TXN1917,Brianna Stewart,34,Male,4641.23,Hernandez Group,Travel,Chennai,24-04-2026 20:57,0,1,2,0
TXN1918,Jon Ellis,60,Male,229.76,Knight Group,Travel,Gurgaon,05-06-2025 01:22,1,0,3,0
TXN1919,Michael Kim,53,Female,3409.95,Mills-Miller,Fuel,Bangalore,05-01-2026 11:57,1,0,4,1
TXN1920,Jeffery Rivera,34,Female,4497.31,"Foster, Thompson and King",Electronics,Chennai,19-03-2026 03:06,0,0,3,0
TXN1921,Robert Hall,30,Male,2662.99,Sloan-Graham,Fashion,Gurgaon,30-12-2025 14:04,0,1,5,1
TXN1922,Amanda Leon,21,Female,2786.08,White-Campbell,Fashion,Bangalore,11-10-2025 12:37,1,1,4,1
TXN1923,Joshua Collins,43,Female,849.34,Baker LLC,Grocery,Gurgaon,13-09-2025 02:10,0,1,2,0
TXN1924,Sylvia Ferguson,25,Male,2517.11,Owens-Johnson,Online Shopping,Mumbai,17-11-2025 19:02,1,1,4,1
TXN1925,Darren Andrade II,19,Female,4432.05,Lawson-Torres,Online Shopping,Gurgaon,08-05-2025 09:02,1,0,1,1
TXN1926,Daniel Mccarthy MD,33,Female,2022.02,Miller and Sons,Fashion,Gurgaon,19-09-2025 09:51,0,0,4,1
TXN1927,Hector Nash,46,Female,1997.16,Jones-Russell,Entertainment,Chennai,29-01-2026 16:56,1,0,4,1
TXN1928,Jesse Morales,47,Male,2706.08,Frank LLC,Travel,Bangalore,05-01-2026 13:57,0,1,3,0
TXN1929,William Lamb,46,Female,4576.15,Allen Group,Fashion,Chennai,23-07-2025 18:23,1,1,1,1
TXN1930,Lisa Patterson,49,Female,1379.18,"Gray, Contreras and Bradley",Fuel,Bangalore,17-10-2025 08:35,1,1,2,0
TXN1931,Meredith Garcia,20,Male,4144.16,"Franklin, Webster and Hall",Travel,Delhi,12-07-2025 11:09,0,0,3,0
TXN1932,Jordan Zimmerman,21,Female,1177.15,"Riddle, Rodriguez and Stephens",Electronics,Mumbai,05-10-2025 04:35,0,1,2,0
TXN1933,Kaylee Freeman,39,Male,670.7,Williams-Mack,Electronics,Delhi,08-12-2025 11:46,1,0,2,0
TXN1934,Reginald Murphy,30,Male,4951.76,"Castillo, Nichols and Clark",Entertainment,Pune,04-05-2026 18:41,0,0,3,0
TXN1935,Derek Moore,40,Female,2303.66,Gutierrez-Flores,Travel,Delhi,19-04-2026 10:42,1,1,0,0
TXN1936,Erin Johnson,26,Male,914.1,Stevens PLC,Food,Chennai,13-02-2026 13:36,1,1,3,0
TXN1937,Crystal Stone,40,Male,2091.8,Berger Inc,Travel,Pune,12-09-2025 03:53,0,0,0,0
TXN1938,Spencer Matthews,27,Male,4490.84,Ortiz-Phillips,Healthcare,Bangalore,27-06-2025 05:00,1,1,0,1
TXN1939,Stephanie Carter,31,Female,806.53,"Cox, Velasquez and Hodge",Online Shopping,Gurgaon,21-03-2026 02:31,0,0,2,0
TXN1940,Jamie Delgado,28,Female,128.3,"Johnson, Harris and Lee",Entertainment,Pune,05-10-2025 15:34,1,1,0,0
TXN1941,Wendy Nunez,19,Female,4633.05,Hicks-Jacobs,Online Shopping,Mumbai,13-07-2025 09:47,0,1,2,1
TXN1942,Ryan Sullivan,28,Female,2105.82,"Stone, Jenkins and Torres",Healthcare,Gurgaon,06-09-2025 10:06,1,0,4,1
TXN1943,Patricia Douglas,43,Female,4734.31,Morgan-Mendoza,Grocery,Delhi,08-05-2025 16:54,0,1,1,0
TXN1944,Rhonda Thompson,29,Female,1826.92,Jackson Group,Fuel,Pune,04-09-2025 02:15,0,1,2,0
TXN1945,Mary Bell,44,Female,3550.1,Harmon-Brown,Fashion,Delhi,24-02-2026 20:54,1,1,5,1
TXN1946,Christian Pacheco,57,Male,475.05,Cobb Inc,Grocery,Pune,17-12-2025 17:24,1,0,4,1
TXN1947,Michael Hicks,34,Female,1138.13,Morgan-Mosley,Online Shopping,Gurgaon,29-04-2026 23:15,1,0,3,0
TXN1948,Timothy Myers,45,Male,262.29,"Boyer, Barrett and Hinton",Entertainment,Gurgaon,13-11-2025 16:04,0,1,5,1
TXN1949,Lisa Harris,40,Male,1063.52,"Fitzgerald, Morrow and Henry",Entertainment,Chennai,25-02-2026 14:49,0,1,3,0
TXN1950,Donna Matthews,54,Female,3640.37,"Richardson, Payne and Shaffer",Online Shopping,Bangalore,21-09-2025 12:55,1,0,3,1
TXN1951,Donald Arias,36,Male,1089.09,"Burns, Lewis and Bowers",Travel,Mumbai,16-04-2026 23:14,1,0,3,0
TXN1952,Karen Jenkins,46,Female,754.75,"Pierce, Smith and Holloway",Fuel,Bangalore,16-06-2025 00:39,1,0,5,1
TXN1953,Tara Graves,49,Female,3401.69,Ramos-Kelly,Grocery,Mumbai,16-05-2025 15:22,0,0,1,0
TXN1954,Michael Baker,30,Male,1240.13,Luna Ltd,Electronics,Bangalore,29-09-2025 00:19,1,0,3,0
TXN1955,Katrina Franco,69,Female,1566.44,Orozco and Sons,Grocery,Mumbai,12-06-2025 20:50,0,0,2,0
TXN1956,Tracey Winters,55,Male,1210.25,"Ford, Meyer and Crawford",Fuel,Mumbai,10-09-2025 12:44,1,1,3,0
TXN1957,Thomas Wilson,26,Female,2732.45,Salazar Group,Fuel,Bangalore,18-03-2026 10:36,1,0,3,0
TXN1958,Lori Cooper,40,Female,3692.38,Wilson-Smith,Electronics,Mumbai,23-11-2025 05:43,0,1,3,0
TXN1959,Annette Kelly,46,Female,4948.88,Moore-Thomas,Electronics,Pune,19-02-2026 18:32,1,0,1,1
TXN1960,James Dodson,48,Male,4942.22,"Stephenson, Howard and Harris",Fashion,Gurgaon,11-12-2025 18:11,0,0,2,0
TXN1961,Gregory Owen,38,Male,4331.85,Thornton Group,Entertainment,Gurgaon,02-06-2025 07:09,0,0,1,0
TXN1962,Martin Franklin,69,Male,2237.75,Flores LLC,Fuel,Chennai,25-10-2025 04:24,0,0,5,1
TXN1963,Christopher Preston,56,Female,4672.82,Church-Morgan,Entertainment,Chennai,20-01-2026 04:40,1,1,2,1
TXN1964,Bruce Bowen,38,Male,3899.79,Moore-Calhoun,Grocery,Chennai,05-07-2025 16:10,0,1,0,0
TXN1965,Brittney Dudley,50,Female,2466.24,"Lopez, Thornton and Cunningham",Fashion,Mumbai,20-06-2025 13:13,1,0,4,1
TXN1966,Charles Jimenez,59,Male,3959.4,"Barker, Bowman and Smith",Electronics,Mumbai,21-01-2026 04:37,1,1,3,1
TXN1967,Keith Young,36,Male,638.52,Escobar-Suarez,Travel,Bangalore,15-07-2025 09:58,0,1,2,0
TXN1968,Shane West,62,Male,684.05,Curry Ltd,Grocery,Delhi,24-10-2025 18:14,1,0,0,0
TXN1969,Michael Bentley II,19,Female,3831.49,"Christensen, Bailey and Bryant",Electronics,Mumbai,25-06-2025 06:11,0,1,3,0
TXN1970,Jonathan Flynn,55,Male,725.54,Gutierrez LLC,Healthcare,Chennai,31-01-2026 17:41,0,0,1,0
TXN1971,Cheryl Wells,57,Female,1625.86,Taylor-Best,Travel,Chennai,11-05-2025 05:59,0,0,4,1
TXN1972,Mary Horn,33,Female,1069.55,Christian PLC,Food,Bangalore,03-11-2025 07:51,1,1,2,0
TXN1973,Wayne Daniels,44,Male,3673.41,Woods PLC,Grocery,Chennai,27-11-2025 02:29,1,1,0,1
TXN1974,Marvin Swanson,29,Male,148.94,Williams-Harper,Fashion,Delhi,28-04-2026 01:53,1,1,3,0
TXN1975,Jacob Johnson,56,Female,3160.56,Grant PLC,Online Shopping,Chennai,20-06-2025 08:41,1,0,3,1
TXN1976,Daniel Murray,41,Male,2468.07,Barrett-Cox,Online Shopping,Bangalore,29-11-2025 14:39,1,1,4,1
TXN1977,Brianna Martin,32,Female,4453.02,Curry Group,Online Shopping,Mumbai,02-12-2025 08:02,0,0,4,1
TXN1978,Lynn Lane,27,Female,2738.01,Roberts-Sherman,Fashion,Bangalore,15-05-2025 10:17,1,1,5,1
TXN1979,Jenna Martinez,51,Male,4587.17,"Barrett, Brown and Smith",Online Shopping,Gurgaon,09-06-2025 05:45,0,0,5,1
TXN1980,Jennifer Durham,53,Female,4957.35,Phillips-Hammond,Food,Bangalore,15-04-2026 14:25,0,1,4,1
TXN1981,Michelle Jackson,53,Male,3031.35,"Smith, Brooks and Smith",Online Shopping,Chennai,01-02-2026 02:56,1,0,3,1
TXN1982,William Meyer,37,Female,4730.16,"Contreras, Reynolds and Rodriguez",Healthcare,Gurgaon,24-10-2025 05:09,1,0,4,1
TXN1983,Donna Austin,33,Male,1097.28,Thompson Inc,Online Shopping,Chennai,09-12-2025 19:50,0,0,5,1
TXN1984,Michael Davis,56,Male,91.05,Keith-Woodward,Travel,Delhi,21-10-2025 16:25,0,0,0,0
TXN1985,James Delgado,62,Female,4187.94,"Molina, Larsen and Bradley",Food,Delhi,24-06-2025 20:55,0,1,3,0
TXN1986,Katrina York,34,Female,4159.28,"Flores, Rose and Williams",Online Shopping,Pune,25-03-2026 02:36,1,0,4,1
TXN1987,Renee Boyd,44,Female,2016.12,Lamb PLC,Food,Pune,23-01-2026 14:26,0,0,2,0
TXN1988,Eric Bradshaw,50,Male,78.03,"Daniels, Williams and Levy",Fuel,Delhi,17-05-2025 11:13,1,0,2,0
TXN1989,Michael Gonzales,63,Female,74.36,Miller-Rice,Online Shopping,Chennai,23-07-2025 20:28,1,1,2,0
TXN1990,James Price,37,Male,2833.07,"Miller, Davis and Thomas",Fashion,Pune,18-10-2025 22:16,0,0,5,1
TXN1991,Daniel Hall,19,Female,3039.61,Nelson and Sons,Electronics,Mumbai,30-09-2025 19:46,0,0,0,0
TXN1992,Elizabeth Watkins,37,Male,698.7,Dunlap Ltd,Online Shopping,Gurgaon,31-01-2026 17:02,0,0,5,1
TXN1993,Adam Fields,41,Male,2029.58,Frederick-Gonzalez,Travel,Pune,14-03-2026 12:06,1,0,3,0
TXN1994,John Taylor,63,Female,2324.43,Richards-Smith,Fuel,Chennai,10-03-2026 06:54,1,0,0,0
TXN1995,Michael Boone,34,Male,2450.29,Johnson-Morris,Travel,Pune,01-06-2025 22:33,1,1,4,1
TXN1996,Elizabeth Williams,65,Male,674.72,"Tanner, Welch and Gordon",Online Shopping,Pune,28-12-2025 01:36,1,1,2,0
TXN1997,Joan Guzman,61,Female,3470.18,"Fox, Wright and Blevins",Online Shopping,Bangalore,18-01-2026 08:32,1,1,3,1
TXN1998,Andrew Smith,68,Female,2504.8,"Cervantes, Mosley and Torres",Healthcare,Pune,25-01-2026 14:58,0,0,4,1
TXN1999,Debra Perez,30,Female,138.19,James Inc,Online Shopping,Chennai,10-02-2026 07:54,1,1,4,1
